Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
158854.0,1.98610199963371,-0.448108449933443,-0.256974498013999,0.461988034888212,-0.747536652900057,-0.428450721495168,-0.651414277288672,-0.0386700567983379,1.23955254179324,-0.007621825291705,-1.0310150154737,0.452782217562235,0.399737901263021,-0.310556813307103,0.379624668633093,0.29186249635317,-0.494274138938474,-0.0739662896390361,-0.283483974460038,-0.175385726141974,0.160899577049443,0.705196302686463,0.147778408112455,-0.104991618255236,-0.268592875727509,0.580311707899378,-0.0149165572307458,-0.0479875467019131,11.5,0
38307.0,-2.13843004697498,-1.02448185747503,1.05017867519502,1.60619226799649,2.91241309245778,-1.42741234546468,-0.950809059479393,0.418251549149516,-0.851318439240686,-0.613088820084618,1.50298543872975,-0.243104107254795,-1.08169560388195,-0.855803498807069,1.27041638261913,0.091798762602872,1.32400966569767,1.23789679944734,0.649219520464582,0.65247876196063,0.226933562956773,-0.0242466179847317,0.0188415354551641,-0.468018829592222,0.479939859558936,-0.110383811362475,0.0260310294138209,0.142021296294128,1.0,0
143750.0,-2.26989484854962,-0.674925489568279,0.334914312030333,-3.00719942713384,-1.10161010899588,0.14601114009726,-0.826236795005056,1.07737268214647,-2.31242050395713,0.535129732043455,-0.16321453601703,-0.568100246474143,0.0264511364957563,0.112688794512678,-1.18522809002976,0.317907253251601,0.208669599130879,0.803583394150461,-0.461379667660487,-0.189700215710183,-0.112404198869858,-0.185898206139079,-0.141751639504149,0.261938214637962,0.794370846389227,-0.134171343204372,0.242785493121942,-0.190499056835622,100.0,0
83452.0,1.18479094268326,0.126809140501773,-0.545774523486271,1.34483635854983,2.01154781682895,3.96402251843222,-0.782594178817044,0.985723168710691,-0.592803999519587,0.723995749392308,-0.368741569503734,-0.282627607746867,0.125304930902844,0.204805078168808,0.948641328302011,1.26006948624724,-1.26184372867896,0.542313589502256,-0.853450360167384,0.0247427260101925,0.0988869397244581,0.0859730548557269,-0.109697572078999,1.00521865585012,0.590301191450437,0.110444555303124,0.012153420084496,0.0262384643591162,22.7,0
36452.0,0.994913344633179,-0.19391806324564,1.34140146455025,1.8166584758728,-0.823981913115225,0.445101233796195,-0.427801319124499,0.208511183522216,1.10025617957566,-0.456504594072298,-0.674673609803017,1.53004424707651,0.507194988777127,-0.879959478790678,-1.81401807035973,-1.27605835407502,0.846614148436732,-1.55472996760089,0.0358239626346822,-0.100726720116248,-0.36503158701274,-0.608980979862005,0.0864235440702654,0.431959182663247,0.398422363477469,-0.536131910158403,0.0910160110984016,0.0394690439772532,43.0,0
125217.0,2.13501805399752,-1.2187164280735,-0.899963531534436,-1.10337933104297,-0.776106112116278,0.20761441873104,-1.23726290379805,0.209388439843303,0.151472153991736,0.943100223812887,0.0090259122707784,-0.905773554248772,-1.3601800007959,-0.0144734993342916,-0.258356213675416,1.63621488627471,-0.276042142709031,-0.21077525247946,0.989025052319763,-0.0341849519257232,0.320356840670023,0.81897537619116,0.0823628044083926,0.0843048565728775,-0.138950443677235,-0.0987047976372987,-0.0134694710410645,-0.0574152712773841,32.37,0
63431.0,-0.95628679068384,-0.263710090245279,1.66095510685585,0.238685569234608,0.444570456486951,0.65923880181162,-0.548236537404957,0.386338715585416,-1.2617147060039,0.747834490405154,-1.88714767527,-1.33149448909821,-0.204569676141253,0.0379452736571341,1.95442298841745,-1.4048506368661,-0.114649082577441,1.97429793107768,-0.0533416552300628,0.0415836479498554,-0.234573544975547,-0.310269167616016,-0.17142802837769,-1.3842819135419,0.367900456487254,0.0172839178481805,0.353544190774332,0.152045964232861,44.0,0
67332.0,1.19643336190831,0.194068075535682,0.244072460623819,0.661754576619812,-0.298663366140849,-0.628193906702759,-0.0605064330400046,-6.06737385429165e-05,0.207144150087118,-0.295826080686276,-0.0468442827103962,-0.309422805130613,-0.976751969873001,-0.0216216394567751,1.47685912038395,0.242747551135278,0.340976315849563,-0.601091348621001,-0.551362348839969,-0.171682814076792,-0.268634015163786,-0.816873110763945,0.165841419101936,0.0019157590292697,0.100198717101812,0.127213342837794,-0.0158821775914065,0.0262952077456808,9.99,0
142921.0,-0.396750612588699,0.225819842706445,1.85403670887599,-0.756955337372203,-0.349105932872906,0.268550243244448,-0.191326325700954,0.448215558921318,0.600713809018302,-0.627662310991499,-0.101581632345458,-0.608223604045358,-2.23227540204094,0.172524783973758,-0.270313041868349,0.839948697037491,-0.816456152670258,0.923069345535689,0.0296625983629978,-0.229406819321909,0.0926136168247418,0.236872252719781,-0.101263621025015,-0.433084596278512,-0.724701164657764,0.340947388737317,0.125535776719732,0.146805224812143,5.49,0
61816.0,-0.0732265934607521,0.295637740351361,0.970711899656737,-1.08945854830183,-0.568200408139488,-1.46774191986645,0.56801204559501,-0.262338623199028,-1.53879428808177,0.342544024717323,-0.602557080069863,-1.18500526910864,-1.41284427071942,0.5473583780131,0.545371468788928,-1.70670944905689,0.320573823469945,0.906401618607253,-0.614013063172858,-0.539992600907779,-0.334737874363637,-0.590866109213471,-0.0776584785225813,0.71169526397151,-0.0923503833195833,1.01689944968846,-0.0728134656256118,0.0009047124024191,9.0,0
169902.0,0.143149013888684,1.08746478113227,-0.39745645977541,-0.553104891367667,0.998010241256127,-0.808531274586563,1.02920721137042,-0.155801274100374,-0.169586720375593,-0.858402876550565,-0.573293329717728,0.308809849095995,0.828061775321481,-1.18090417358211,-0.326842894265632,0.30045664036759,0.310650560398304,-0.307691159610548,-0.225251318513231,0.0754343839469171,-0.332902557325337,-0.772805365655192,0.0858097146653739,0.581261747774005,-0.389448267976597,0.110944768234795,0.227154716346675,0.0860607838807704,3.99,0
154447.0,-0.281605676932993,0.831822521383431,0.629929826568746,-0.751585473893867,0.976441270247409,-0.859799949208502,1.85772060400717,-1.04906095455749,0.434132690186532,0.47135407253375,-0.574508886936429,0.338613084442314,0.759669902601398,-0.781611233835337,-0.662100192051548,-0.68391329707014,-0.643671694514427,-1.04158997761736,-0.0158492463036733,0.140751031659866,-0.263247905436198,-0.0400008504074348,-0.0219126610341315,0.0260108839659956,-0.915169884968775,0.0324180699903325,-0.479813658833915,-0.386297174723797,27.96,0
79336.0,1.20287569683682,-0.476892246063818,0.859602858632059,-0.764192605557713,-1.12184341108391,-0.381245481625844,-0.725240178682359,0.168047744313093,1.9847560060771,-1.09154511570169,-0.405206425909019,0.239495008148671,-1.16442268279557,0.0991945573791573,1.6451487540463,-0.683241304000028,0.196628259927018,-0.125876737077201,0.205015274661347,-0.228215072161215,0.0026040069261153,0.238343502544169,0.0071124257140102,0.0678604860697972,0.39000817650161,-0.65318825472933,0.102917655168067,0.0295151215286039,1.0,0
75167.0,-1.14297788927709,0.931093143951593,1.50830532296944,-0.0167509924015044,0.175115642043727,0.38782906557351,0.213700289905183,0.645778549777927,-0.845738225206605,-0.896592517582749,0.828103939785812,1.42002616069198,0.818011383422116,0.18059770800247,-0.91431827632125,-0.338064912385854,0.123008977373333,-0.441992748794169,0.510814907068051,-0.0100487687635256,-0.0481594807758577,-0.175356789153005,-0.234940345404949,-0.241135923691931,0.364465997079193,0.331623927377578,-0.0919129990964013,-0.0382009863582308,18.98,0
129200.0,0.292192745247388,0.723728178742476,0.367974015130278,1.03744966126178,0.499149159570069,0.105712730168977,0.775235046096733,-0.39691067337547,-0.114245792593045,0.399136777586094,-1.08057464854111,-0.276738468424826,0.0683307705624149,-0.1056998024889,0.603515345218074,-1.6785732369578,0.743418284048434,-0.0094477405725093,2.90200125739988,0.278253548611512,0.205457334150356,1.08158662290322,-0.261284628432296,0.79108819431246,-0.591513404761461,1.00811838595025,-0.0926090654085481,-0.0250574901699845,18.08,0
46058.0,-3.50744614807942,2.88491791570712,0.0810953381521924,-1.8434917176931,-1.15087585560706,-0.652346784479147,-0.346901553153411,1.18879169205749,1.25173483785187,1.92831048079417,1.50199461564133,1.01286310254119,-0.333972398555776,0.148633804272852,0.149617583091966,0.463198093581865,-0.333684587572679,-0.413435547642088,-1.11103722407207,0.970094131510022,-0.231694053686954,-0.125063876748143,0.168176339851181,0.209088575536296,-0.0016102945688545,0.710620888916365,0.507312622504032,0.0733644864956389,1.46,0
48961.0,-1.15776636269914,0.546858962412978,1.28554357362893,0.402164902427607,0.216261087753037,0.0613131845843077,-0.175789498971737,0.680783999286345,-0.54006271009205,-0.57767042333122,-0.126343800496556,0.0743383361622402,-1.06936865274947,0.59239407301216,-0.517380381114547,-0.0528171667791912,0.0297787481304698,0.500367124227862,1.71082693157531,0.0395712815674964,-0.110790737432613,-0.533014371855617,-0.331084466324258,-0.486039063491152,0.338098608619192,0.438293583341222,-0.0912485410507055,-0.0882827000253581,1.18,0
79276.0,1.20388613203431,-0.377067088188537,0.888252869287065,-0.777582370086827,-0.998869574957762,-0.348461721367827,-0.63175404905092,0.0897651789979545,1.77611605576112,-1.1320162497947,-0.170218444240045,0.972333378884075,0.213511436828541,-0.175031419578765,1.49396575807974,-0.747877394197567,0.117887052699202,-0.294932696181426,0.195712029713206,-0.139930122756655,0.018446907408992,0.351193158444904,-0.0094268537435135,0.105587128185519,0.436631324093857,-0.657805809708013,0.111925546633422,0.0324744806747048,1.0,0
5966.0,1.25726259657624,0.780264277151495,-0.28739346889901,1.15362042465719,0.029069580307391,-1.5975938449305,0.327098824657183,-0.421443007555208,1.09064570814521,-1.08460475487025,1.43887449803714,-2.52526987490196,1.52589080899273,0.150808671302576,0.203379744448469,0.424793095930199,1.88601607550045,0.428924015903155,-0.692664470123511,-0.122074012935071,-0.282608833730626,-0.509340794036976,-0.0316538699416234,0.539632439266214,0.505149890606356,0.309972632813526,-0.0567822074928086,0.0398392783360866,0.76,0
48778.0,1.21700734839826,0.522158029663263,0.303668422454612,2.08960184068066,0.40706738385441,0.461155099065415,0.0003287720650332,0.121787549932465,-0.915258587622681,0.83997293766459,0.169049999502657,0.252062135433459,0.158369761574555,0.415708742962218,-0.0534681078308804,1.31305622648052,-1.32359922703553,0.406649635573256,-0.193229227002766,-0.095840454872975,-0.272026360147387,-0.902147845867393,-0.0144960677494768,-0.884157475265735,0.372477392017586,-0.211658658425138,-0.0129112669145256,0.0074072244396936,7.04,0
59266.0,-0.998027905731733,0.138850471187414,-0.384122544415245,-0.9359877250463,2.96322009187484,2.9839734993008,-0.0563535514590404,0.907828425205304,-0.387108479005634,-0.300946161993376,0.0062980453130632,-0.31974819190495,-0.0289545638390558,-0.313155059632321,1.15081545770495,0.732564361345303,-0.509341680834176,0.33919623176277,0.347611857666077,0.109689692761262,-0.351632569016999,-0.945427252294949,0.573723422306838,0.922985155223153,0.138660629591981,0.102089155975018,0.203646273502442,0.0173272546124882,0.89,0
125487.0,1.87892014360557,-0.454829038881892,-0.48030732591678,1.27363916833292,-0.575419481992563,-0.154898131051833,-0.625166642344337,0.153052614224273,1.24632920088461,0.26467745545057,-1.38980561374017,-1.05549349806192,-2.18788546142051,0.461547251053457,1.08666400453822,0.617695781197081,-0.696200203256561,0.693912568228278,-0.731212988781603,-0.271968407708619,0.21730967587099,0.523951388407941,0.154253098733478,0.65441966917247,-0.160285113275074,-0.592043419659659,0.0277073463453767,-0.0199828264980515,53.55,0
69861.0,-8.3181689352311,-10.2714239852658,-0.471956436501479,1.09787615098763,4.06587415990955,-4.5966188302598,-0.479744924153901,-0.396476682095897,1.13600974191761,-0.771470289465713,0.139265741226767,0.869051829883387,1.01290900881097,0.268374234011042,2.28564405396537,-0.546074661535699,-0.0457981537858775,-0.199462579477203,2.15405885290696,0.606880615302328,-0.485948163749661,-0.899669541450839,4.96094099495699,0.329988400125378,0.61954575043456,-0.320801921886344,0.551443821089589,0.750918578457971,706.0,0
118528.0,2.06397926227837,0.0259549087698235,-1.03895986400928,0.408072537635713,-0.0572420611068818,-1.19531939310177,0.252457583675028,-0.392849113191316,0.387862152496589,0.0439536200166132,-0.560663057946508,0.979472370277527,1.07382847808754,0.0744726943402012,-0.0717218501138844,-0.155352304866765,-0.342653122907686,-0.996807715042589,0.136193768987898,-0.161531748685629,-0.277539380710323,-0.614185414155044,0.329886352025009,0.0739624757542555,-0.265053964756487,0.192078974742694,-0.0639569461713876,-0.0578143659108864,0.99,0
121548.0,2.00178070361698,-0.4496753592436,-1.16239016320404,-0.387539086860923,-0.26953149193801,-0.946673074503176,0.0329221032719261,-0.331449524924403,1.02284942435635,-0.36866109449193,-0.443266878856357,1.29902581425164,1.17797916504876,-0.248340414030226,-0.494554717350801,-0.741653432192815,0.0891576422013686,-0.868917342790771,0.383276794492457,-0.0316602510961771,0.102036115438625,0.562524563132996,0.106026925659852,1.29059435076097,0.0273968292687762,0.93447636722354,-0.0902445727210879,-0.0552681918424952,39.83,0
135170.0,2.00156505781137,-1.04847490370235,-0.456428970576727,-0.490904317974195,-1.07742536909092,-0.25268816384232,-0.913755875757561,0.0387872412148317,-0.231806146432157,0.964038379769892,0.37386404301681,0.562627990007864,0.136400262542244,0.0299334982336821,-0.282626827596188,-0.787543614054063,-0.591109862050817,1.47662921682971,-0.401192838898525,-0.494011028955284,-0.567693967355456,-1.21804143046,0.433131186278146,-0.395688141766151,-0.771832524408472,0.230183993742844,-0.0283407965512467,-0.0442546539256624,56.84,0
133444.0,1.96273745947304,0.135844884480759,-1.7353551428787,1.17977289897914,0.736323120615735,-0.407882921396206,0.520694110624213,-0.194348144460344,-0.106639984630057,0.405489867510001,0.76849514060801,1.09396799171637,-0.114644754609484,0.678292235287978,-1.19805899434305,-0.530810675974183,-0.404065334501236,-0.160255417873299,0.0613875747544413,-0.213806384790051,0.109911947021723,0.443380713182197,0.0077857255404387,0.715568850957358,0.444538078917873,-0.545215111713373,-0.0251231721128871,-0.0615771686617493,24.99,0
124448.0,2.11473397908021,0.0290933629549092,-1.90637661002521,-0.224831589915748,0.763427092901747,-0.666415515690516,0.466548939041017,-0.389580847811289,0.320617090947705,-0.10278862098937,-1.01643974655223,0.782625326560804,1.47852737436659,0.28249099674602,0.636098162583512,-0.0391423949246361,-0.776429191286159,-0.491182598766666,0.396678571185184,-0.050742909810859,-0.176892191476366,-0.442395078119155,0.150950903127337,0.0608344774764751,0.0799420760226484,-0.152738798314406,-0.0560187681150865,-0.0541071911837874,24.0,0
139719.0,-1.87620047581367,0.400508385517158,-0.960014689220291,-0.894858088674536,1.59563559999115,-1.47335242067473,1.19514199370369,-0.0309532655968436,-0.571870211927461,-0.593843754030531,-1.01555361765038,-0.0978892996860652,-0.134836223125056,0.895021249452986,0.180869528570284,-0.513392124261762,-0.202127084696987,-0.363243034487007,0.121897777662922,-0.492541706531912,0.0825086259146711,0.661654203465537,0.305471615051494,0.660573290056973,0.799056615556066,0.256378911794546,0.107198898636797,-0.0280738302402713,21.22,0
56685.0,1.13320440682332,0.0254158792177636,1.29911773243593,1.33941088144174,-0.881022850317597,-0.166787848636128,-0.461779198643563,0.0178031788595373,0.702273669162447,-0.243206437612714,-0.577759341892231,1.14321252449159,1.27709757623516,-0.604377766400157,0.0434121496010052,0.0209609753259617,-0.318560878317545,-0.21284850662262,-0.223357752751583,-0.0327959160967737,-0.0416721589061788,0.12282120373581,-0.0284324747977579,0.430562742181715,0.453043327467093,-0.414560235070351,0.0785822760594713,0.0428618122943963,20.0,0
148946.0,1.55698724488711,-1.92678279299693,-1.23468596727729,-0.56705766207505,-0.717030880560206,0.693871373500941,-0.647208142022861,0.122746641514938,-0.203833857803409,0.838910776914587,-0.340548831160802,0.212254266860162,0.207391581979467,0.0549844378010242,-0.135475483295928,-0.49796534597105,-0.875969835470867,1.83017070287391,-0.186536713064398,0.0886545935463903,-0.465479057012287,-1.56417840097712,0.1449481998257,-0.401399564084098,-0.752775816584637,0.215381049307847,-0.0848709245121431,0.0006253509277533,319.9,0
162376.0,2.0536958020594,-0.207174229745538,-1.26995734023359,0.200866856869122,0.0280675076432022,-0.648667403338763,-0.0200145775518184,-0.0814921537246246,0.516296028790688,0.282405787967289,0.304571846598264,0.26160685149721,-1.26963263410576,0.7083754634121,-0.479584305228858,0.292423104632607,-0.635772905075778,-0.0556869264091818,0.624348264340332,-0.285102200316435,-0.284731258003377,-0.782917036457351,0.285715504766309,-0.529192738914455,-0.309708392198437,0.2125549204144,-0.083713215127601,-0.0779610266005646,0.89,0
160513.0,2.12914240233211,-0.052328581929601,-1.49528709303327,0.157752870950203,0.439003112345714,-0.51876250034875,0.176788835934616,-0.267023463107135,0.544697946295679,0.0536708842004135,-1.55258519778638,0.348766185365868,0.687711781169729,0.129631263769691,0.11522178666292,0.121018823261347,-0.638210668891395,-0.671178613815926,0.466619529467696,-0.169892481729449,-0.347695169546711,-0.831733114154246,0.212723141146979,-1.05108295303461,-0.158213479822843,0.264671075955236,-0.0658781710537319,-0.0703146266965297,0.99,0
70410.0,1.35049613842901,-0.39974033949018,0.248807668640103,-0.659415949608542,-0.876831278463437,-1.22159729323564,-0.17488008301842,-0.319493787766633,-1.07635823330636,0.591259795034193,-0.04031752876822,-0.27568032308482,0.560759043890106,-0.0534407584816055,0.609024653401034,1.0590689275709,0.282596036116638,-1.96692775198089,0.773019545134641,0.166909684110664,-0.258845004318237,-0.971740949122985,0.173653050993052,0.34162187798882,0.198157947624976,-0.647675758664336,-0.0121793838841294,0.0266745912078553,47.9,0
67198.0,1.1589674884127,0.104368021164598,0.576217672706642,0.510226458221903,-0.399120643867471,-0.331659812570423,-0.162662708080303,0.107543055204235,-0.124280616165286,0.0796082637826374,1.76483138656853,0.830808646801718,-0.539005684030198,0.6185873493002,0.646748114608477,0.180761177084616,-0.28040158328945,-0.474840438003268,-0.259924995424183,-0.165912254767183,-0.172793911117555,-0.538540720415093,0.187179911938042,0.199368401609415,0.0630622838259066,0.0965542237888603,-0.0208265095009647,0.0059985928575324,1.98,0
63113.0,-1.42410772325327,0.385743107530246,-0.25420592325837,-2.17875199094065,-1.46837230375263,-0.518644954128035,0.394524647648151,0.710741838267993,-1.2326443255519,-0.355660128887993,-0.401491135430753,-0.641244913447477,-2.28207203808888,1.01902785476667,-1.83677718982548,-0.548948718287382,-0.30697211903874,1.53620976630512,-1.66722315226305,-1.12984921123912,-0.229524926903744,-0.563208748873972,0.0290805701078952,-0.0219887262116801,-0.47891505788893,0.657030416828423,-0.392791082225973,-0.0558430465717883,163.99,0
41046.0,0.952235968459088,-0.377816825795026,0.656236476250706,0.796406495635881,-0.818500390655559,-0.564964584404489,-0.012930782340051,-0.181766498000098,0.360045058536742,-0.271340713694535,-0.361219750624027,1.00596457715273,1.31199194150447,-0.326683886170746,0.305879394378629,0.0586541923457512,-0.268874960549871,-0.444107521353765,-0.103263659945068,0.269176549083838,0.050469691626371,0.0246401418824088,-0.160196924518733,0.487346977443749,0.371454651043156,0.458313648978024,-0.0356289253556595,0.044346469833616,148.9,0
63283.0,-1.68951161432821,1.22880166098428,0.804221767237043,-0.324418630612132,0.177403971351421,-0.143295364523526,0.705852593446378,0.329445944628923,-0.933962019841409,-0.195254988103231,0.603510521673885,0.748713634519874,0.540300797583447,0.535502778006594,0.0809328026252305,0.600120380160605,-0.704768104023726,0.023707669681822,0.909216694168678,-0.0272085660764987,-0.436736092833162,-1.46484090593962,-0.105045991609729,-0.525394934289793,0.162161277662389,-0.0787900342702041,-0.264005530291126,0.0851746447739074,66.87,0
85291.0,1.31336424365759,0.0785074050277037,-1.29161017715527,-0.484039748617382,2.14033192024224,3.18117166924895,-0.506491527233482,0.805143169124163,-0.0739424458503442,-0.216917872898073,0.131560596266759,-0.0281910447578133,0.0112654570903958,-0.113167885293165,1.29987001707385,0.812663649777901,-0.495515788576404,0.166249784711215,0.175524358966493,0.0305143826062908,-0.343336709300022,-1.14792826774824,0.0962395414951102,0.9460653035335,0.370113137780001,0.110741922333798,-0.0216306540039611,0.0234485892419911,0.89,0
36180.0,1.1230393118729,0.254109443435229,0.366060359417406,1.21295149892176,-0.103101700191237,-0.372496046706244,0.157857871059166,-0.118208643575637,-0.150610518183915,-0.0199772991953349,-0.0515385139686369,0.709044342973147,0.879522193360028,0.19419515503565,1.09981015108137,-0.178275337522785,-0.242130576448098,-0.615949731631298,-0.850301635653259,-0.0464500722074453,0.1291484755397,0.4184826321876,-0.120857972114903,0.115712927891062,0.616883078957594,-0.257988357527079,0.0335922711800235,0.0267102406454663,39.7,0
128426.0,1.97466217253158,0.167209364420962,-2.33180587525692,0.722935212112671,0.581418627897771,-0.681770617152344,-0.0025895585840385,-0.0018831697119409,0.622293509499166,-0.873236142949413,1.25804646083074,-0.0526821097683262,-1.49235981794955,-2.21640821725872,-0.876622325977768,0.548152710652929,1.89630129006821,1.19814719396531,-0.0466792155858241,-0.183041350742852,0.0243156592334931,0.27140149099208,-0.0007842282831215,0.533647970283178,0.134525478953674,0.679777027812521,-0.0504463408147336,-0.0172722300568971,12.31,0
134516.0,-1.85987590228739,-0.355008848562602,0.567213064199359,-2.40289686633329,0.535067229226803,-0.300727824045565,-0.196586602196301,0.566679896401351,-1.3734479150877,-0.107917791886394,0.0503195846994939,-0.46601623387614,-0.284175731746661,0.0783617664577076,-1.21190007080606,1.57259985478317,-0.248269587530341,-0.613810950454915,0.608252741663775,0.0390990613135467,0.172865841232116,0.379618991236491,0.0434626770020956,0.196861146708195,1.07471087142352,-0.11457828853393,0.0425097252488078,-0.0389851964391677,23.13,0
79818.0,-0.61746874015863,0.646198937484999,1.40227681332818,0.946330487691677,0.881569937488197,0.753702824130933,0.302237578908409,0.309124537204947,-0.272753677301197,-0.323967655058296,-1.96685833372434,-1.29399847905826,-1.51388210145046,0.36976877703014,1.13415175744235,-0.423689289899846,0.0793072379312073,0.0514694392401348,1.24964098775401,0.0516716360880968,-0.211685124686884,-0.626980518198914,-0.317607372326624,-1.3766834255264,0.381587057183965,-0.195135007271023,0.0885942811611556,0.0667855869830621,11.4,0
47208.0,-1.32995341758154,0.933837608164703,1.42316556253432,0.0546163164508383,0.453702992982013,-1.02958430051141,1.22025690290906,-0.331136784864814,-0.504453810168198,-0.400011568916163,-0.409388441954525,0.194552162904049,0.219270815008697,0.11786654803861,0.252494877819103,0.265905619160027,-0.708275706228836,-0.673523727643488,-0.568377170282338,-0.453884212594268,-0.432671608292015,-1.17830277639833,0.268240547306137,0.31800336053968,-0.0672381782910639,-1.02441861580088,-0.181067450785087,0.048699569456875,41.14,0
